round,voting_rule,max_vev,project_max_vev,project_max_vev_percentage,project_max_original_allocation,project_max_new_allocation,project_max_allocation_percentage
21,r4_capped_median,144509.263382716,0.0004208437196039849,0.0004208437196039849,59109.09578394695,62475.84554077883,0.007809480692597353
22,majoritarian_moving_phantoms,137472.03055973162,0.0005611035216780465,0.0005611035216780465,33104.59999337546,37593.42816679983,0.004699178520849979
22,r1_quadratic,66863.54966380328,0.0022960197554094527,0.0022960197554094527,32713.09372937057,51081.25177264619,0.006385156471580774
22,r2_mean,395883.99886251986,0.024742749928907477,0.024742749928907477,23864.821971483456,221806.82140274328,0.02772585267534291
22,r3_median,145034.5761729933,0.000492539078265203,0.000492539078265203,37389.11510684514,41329.42773296677,0.005166178466620846
22,r4_capped_median,146762.7780094453,0.0007452801556143936,0.0007452801556143936,25649.51601978604,31611.757264701188,0.003951469658087649
23,majoritarian_moving_phantoms,172597.19974244857,0.0009796661702055089,0.0009796661702055089,35349.3239999919,43186.653361635974,0.005398331670204497
23,r1_quadratic,63317.66849039511,0.002278623710883053,0.002278623710883053,39828.3507066646,58057.34039372902,0.007257167549216128
23,r2_mean,395684.3047095607,0.02473026904434754,0.02473026904434754,35121.54611066753,232963.69846544784,0.02912046230818098
23,r3_median,168988.7424747417,0.000569179349550026,0.000569179349550026,34452.22290315832,39005.65769955853,0.004875707212444816
23,r4_capped_median,159482.92879689578,0.0005843509253868106,0.0005843509253868106,111677.61901764356,116352.42642073805,0.014544053302592256
24,majoritarian_moving_phantoms,142332.46503116592,0.0005533894394042718,0.0005533894394042718,46561.73409437968,50988.849609613855,0.006373606201201732
24,r1_quadratic,66689.23531599357,0.0022965288739820607,0.0022965288739820607,41586.76239656089,59958.99338841737,0.007494874173552172
24,r2_mean,395760.3872929767,0.024735024205811033,0.024735024205811033,21485.733728703362,219365.92737519165,0.027420740921898955
24,r3_median,148887.7782505333,0.00043060115144562223,0.00043060115144562223,25166.20803624677,28611.01724781175,0.0035763771559764687
24,r4_capped_median,147046.82923274738,0.0007573953377280541,0.0007573953377280541,49311.77828194654,55370.940983770975,0.006921367622971372
25,majoritarian_moving_phantoms,128246.67541603035,0.0007005302312120298,0.0007005302312120298,31421.210275152018,37025.452124848256,0.004628181515606032
25,r1_quadratic,63524.55691638303,0.0022725561553241787,0.0022725561553241787,40464.575101964074,58645.0243445575,0.007330628043069688
25,r2_mean,395771.51539302693,0.024735719712064168,0.024735719712064168,29506.552136657097,227392.30983317044,0.028424038729146305
25,r3_median,134871.19849435618,0.0005063682782281757,0.0005063682782281757,68121.92649046502,72172.87271629043,0.009021609089536304
25,r4_capped_median,144172.47974121838,0.0004359885897623899,0.0004359885897623899,45246.34778283246,48734.25650093158,0.006091782062616447
26,majoritarian_moving_phantoms,162166.35258351968,0.001121251301318095,0.001121251301318095,61246.58456289062,70216.59497343538,0.008777074371679423
26,r1_quadratic,66478.23085790289,0.0023015370505083854,0.0023015370505083854,46458.245775749485,64870.54217981657,0.008108817772477071
26,r2_mean,395811.25053636124,0.024738203158522553,0.024738203158522553,30245.034821292094,228150.6600894725,0.028518832511184065
26,r3_median,144052.37312166786,0.0004568095627607072,0.0004568095627607072,50600.24496563668,54254.72146772234,0.006781840183465292
26,r4_capped_median,147387.9914269826,0.0004381999969092849,0.0004381999969092849,67732.6715154624,71238.27149073668,0.008904783936342085
27,majoritarian_moving_phantoms,160985.48480036168,0.0012119098574223262,0.0012119098574223262,71013.24774523608,80708.52660461469,0.010088565825576835
27,r1_quadratic,65085.43578173738,0.0022790287826110387,0.0022790287826110387,55895.341762028176,74127.57202291649,0.009265946502864561
27,r2_mean,395561.9441202699,0.02472262150751686,0.02472262150751686,36139.83162623329,233920.80368636816,0.02924010046079602
27,r3_median,147545.29129141197,0.0005894073053219018,0.0005894073053219018,67384.67174841135,72099.93019098656,0.00901249127387332
27,r4_capped_median,157090.41798978078,0.0006678767631738865,0.0006678767631738865,32653.00043366185,37996.01453905294,0.004749501817381618
28,majoritarian_moving_phantoms,150390.6506147565,0.0006679712221264608,0.0006679712221264608,29486.668575989002,34830.43835300069,0.004353804794125086
28,r1_quadratic,63675.93158633859,0.002262398206154448,0.002262398206154448,45668.894878734725,63768.08052797031,0.007971010065996289
28,r2_mean,395944.59719376394,0.024746537324610282,0.024746537324610282,36254.3508377518,234226.64943463408,0.02927833117932926
28,r3_median,141985.6548638822,0.0004849178091123995,0.0004849178091123995,67471.34205672397,71350.68452962316,0.008918835566202895
28,r4_capped_median,145438.92010756116,0.0004911571264621288,0.0004911571264621288,123240.73987454508,127169.99688624211,0.015896249610780264
29,majoritarian_moving_phantoms,149367.18252747285,0.0008791071968931774,0.0008791071968931774,64164.25050728163,71197.10808242705,0.00889963851030338
29,r1_quadratic,63922.1839389304,0.00229102522677913,0.00229102522677913,43779.43903707073,62107.640851303775,0.007763455106412972
29,r2_mean,395839.4640765239,0.02473996650478279,0.02473996650478279,28780.01132169681,226699.74335995913,0.02833746791999489
29,r3_median,144681.49164740954,0.000730057580467912,0.000730057580467912,72097.49601884754,77937.95666259083,0.009742244582823854
29,r4_capped_median,133581.23384658503,0.0005217441501549293,0.0005217441501549293,114679.0374247468,118852.99062598623,0.014856623828248278
30,majoritarian_moving_phantoms,157070.2410813865,0.0009249970234436514,0.0009249970234436514,152487.82818045482,159887.80436800403,0.019985975546000505
30,r1_quadratic,62140.38100595043,0.0022638741953974048,0.0022638741953974048,49447.85319145058,67558.84675462982,0.008444855844328728
30,r2_mean,395959.48976522626,0.024747468110326642,0.024747468110326642,27080.676142840628,225060.42102545375,0.028132552628181717
30,r3_median,139146.48183216277,0.0005388199799564172,0.0005388199799564172,42391.93963020227,46702.49946985361,0.005837812433731701
30,r4_capped_median,138656.03393046616,0.0005600509101997318,0.0005600509101997318,18751.967142441496,23232.37442403935,0.0029040468030049186
31,majoritarian_moving_phantoms,126264.82551667238,0.001186129052811223,0.001186129052811223,53669.949125861436,63158.98154835122,0.007894872693543902
31,r1_quadratic,65131.743972481956,0.002267225302731771,0.002267225302731771,45586.3372579944,63724.139679848566,0.00796551745998107
31,r2_mean,395978.9559684681,0.024748684748029236,0.024748684748029236,26060.698596928996,224050.17658116287,0.02800627207264536
31,r3_median,153517.46270356263,0.0007656741444663449,0.0007656741444663449,60659.28696399494,66784.6801197257,0.008348085014965713
31,r4_capped_median,149233.82032233756,0.0006153327708934203,0.0006153327708934203,40834.72044057446,45757.382607721825,0.005719672825965228
32,majoritarian_moving_phantoms,156395.1909402681,0.0006448551473918615,0.0006448551473918615,42983.40634162375,48142.24752075864,0.00601778094009483
32,r1_quadratic,65586.47472794353,0.0022812187973998326,0.0022812187973998326,37562.51785801189,55812.26823721055,0.0069765335296513185
32,r2_mean,395955.37401768815,0.02474721087610555,0.02474721087610555,27560.707965848123,225538.39497469252,0.028192299371836566
32,r3_median,156914.14202474972,0.0005147015213373452,0.0005147015213373452,54925.242019187994,59042.854189886755,0.007380356773735845
32,r4_capped_median,148159.26038201415,0.0005802788954262906,0.0005802788954262906,119289.13262930936,123931.36379271968,0.01549142047408996
33,majoritarian_moving_phantoms,128326.84255102015,0.0006439020811738201,0.0006439020811738201,38455.83894300409,43607.05559239465,0.005450881949049332
33,r1_quadratic,63854.451081967716,0.002303598374297022,0.002303598374297022,37964.31345595447,56393.10045033065,0.007049137556291331
33,r2_mean,395935.3768964114,0.0247459610560257,0.0247459610560257,28130.723802767927,226098.41225097352,0.02826230153137169
33,r3_median,145377.9926117974,0.0006609458117044187,0.0006609458117044187,43228.968947512876,48516.535441148226,0.006064566930143529
33,r4_capped_median,144119.00343849396,0.00047700139051510816,0.00047700139051510816,128804.28087905266,132620.29200317353,0.01657753650039669
34,majoritarian_moving_phantoms,146573.2462423757,0.0005737985577256641,0.0005737985577256641,75390.80272820224,79981.19119000755,0.009997648898750943
34,r1_quadratic,63032.292500689866,0.002297185215863964,0.002297185215863964,32767.521509748716,51145.00323666043,0.006393125404582554
34,r2_mean,395810.16877050564,0.02473813554815658,0.02473813554815658,30239.814592993393,228144.89897824603,0.028518112372280753
34,r3_median,131387.85690606054,0.0006269803645612692,0.0006269803645612692,57335.4479265373,62351.290843027455,0.007793911355378432
34,r4_capped_median,137546.19608546313,0.0005199440816088464,0.0005199440816088464,33625.481491068414,37785.034143939185,0.004723129267992398
35,majoritarian_moving_phantoms,152822.34475655682,0.0005827721981533141,0.0005827721981533141,97888.26900257144,102550.44658779795,0.012818805823474744
35,r1_quadratic,62937.394639808976,0.002294909251030398,0.002294909251030398,45293.04406444235,63652.318072685535,0.007956539759085692
35,r2_mean,395872.5590882851,0.024742034943017806,0.024742034943017806,33295.49087347041,231231.77041761286,0.028903971302201608
35,r3_median,140449.6946296505,0.00044081835924153213,0.00044081835924153213,27684.972520274347,31211.519394206603,0.0039014399242758256
35,r4_capped_median,141579.63282542294,0.0006817083969494279,0.0006817083969494279,35737.05551867082,41190.722694266246,0.005148840336783281
36,majoritarian_moving_phantoms,140315.08411641236,0.001582722337451125,0.001582722337451125,77774.91700489595,90436.69570450495,0.011304586963063119
36,r1_quadratic,65620.80853141818,0.0023224227840875074,0.0023224227840875074,41538.0090145321,60117.39128723216,0.00751467391090402
36,r2_mean,395909.78985150415,0.024744361865718954,0.024744361865718954,44765.96914431497,242720.8640700666,0.030340108008758325
36,r3_median,139560.81545096866,0.00047033707582811986,0.00047033707582811986,78768.03588592343,82530.73249254838,0.010316341561568548
36,r4_capped_median,135648.0152770601,0.0006383056373040672,0.0006383056373040672,85201.64145035911,90308.08654879165,0.011288510818598956
37,majoritarian_moving_phantoms,135390.16063990322,0.0014925336525206713,0.0014925336525206713,54079.829130663216,66020.09835082859,0.008252512293853573
37,r1_quadratic,64937.45402675303,0.0023156702072623303,0.0023156702072623303,38744.30378356468,57269.665441663325,0.007158708180207915
37,r2_mean,395424.55652295414,0.024714034782684625,0.024714034782684625,32821.392035476936,230533.67029695393,0.02881670878711924
37,r3_median,165487.60915760958,0.0011605138079303615,0.0011605138079303615,205749.3164407211,215033.426904164,0.0268791783630205
37,r4_capped_median,163573.85464598704,0.0006158744126772581,0.0006158744126772581,122513.07108004407,127440.06638146214,0.015930008297682766
38,majoritarian_moving_phantoms,156208.7581879377,0.0011857650487708889,0.0011857650487708889,47732.544438264595,57218.664828431705,0.0071523331035539634
38,r1_quadratic,63178.05928190703,0.0022856507554563322,0.0022856507554563322,46180.840757465114,64466.04680111577,0.008058255850139471
38,r2_mean,395320.1599278612,0.024707509995491317,0.024707509995491317,46359.60985739797,244019.6898213285,0.03050246122766606
38,r3_median,155817.2405446131,0.0005482127451937631,0.0005482127451937631,63460.69627077835,67846.39823232846,0.008480799779041058
38,r4_capped_median,151769.62302379744,0.0005394708582066087,0.0005394708582066087,49334.701200587624,53650.46806624049,0.0067063085082800615
39,majoritarian_moving_phantoms,194446.22903714463,0.0007739823123508686,0.0007739823123508686,161752.2108444312,167944.06934323814,0.020993008667904767
39,r1_quadratic,63451.44634801008,0.00229017707986824,0.00229017707986824,44280.965714351216,62602.38235329714,0.007825297794162142
39,r2_mean,395720.76115964534,0.024732547572477823,0.024732547572477823,28352.891608521597,226213.27218834418,0.028276659023543024
