normalized_median_distances,r1_quadratic_distances,r2_mean_distances,r3_median_distances,r4_capped_median_distances,changed_vote_l1_distances,round
2641.742048881638,15773.511043886105,26947.55692790063,2560.9097596189167,2785.8126560770024,1478017.0,48
4046.3244957282805,14494.40398116668,24099.777813046378,4043.6764250961887,4233.619024665564,1333349.0,49
10047.548678008383,12423.853451941892,29056.21456825533,2870.4378436279767,10553.427150717449,1667538.0,50
6472.2055844385495,14528.467080435505,27226.040570772115,7067.677617203113,6818.612132910295,1547469.0,51
6996.370674428824,12682.518526172911,23755.196977235646,6883.840352573376,7087.067603420512,1377794.0,52
7888.752506710589,10605.27238683728,19451.0840120622,7897.732979771045,8247.24577758122,1111450.0,53
13198.887573400018,13043.201777409799,27866.67506519273,13190.303140551614,13852.0548609947,1589436.0,54
2712.4187991990702,19966.513957204723,33423.759383714045,2714.6809363693683,2665.316000042114,1829477.0,55
5225.512405145959,13418.320819713646,20712.722124599903,5533.675226326383,5483.161779102333,1152646.0,56
3445.7774083852264,15853.006902721896,27224.476473644892,3443.481311589313,3533.9332808221325,1512180.0,57
1654.6748740614235,14912.05921964577,30004.777376529193,1653.580107428615,1742.2856609054295,1691569.0,58
4253.299140038436,12813.909650685882,23936.392460225332,4248.239982053105,4455.760170249882,1334886.0,59
1523.2793367212698,15117.413481057183,30873.49223017536,1522.2733239862318,1603.3638683719364,1714146.0,60
11494.892255806459,13915.254001116748,28487.694508982928,11487.350223476464,12055.9440858553,1641173.0,61
4973.720690757265,14049.639796513904,29430.90460812399,4970.485926673149,5219.6580275290835,1666137.0,62
1265.9958088669937,14234.839993829479,27518.741101464282,1262.313005528018,1275.233295129043,1539418.0,63
5671.750597351973,17526.38790928723,32940.51182677225,5815.827936164602,5976.80635096795,1833370.0,64
255.2950788017297,11909.467915133213,23753.649696781737,255.12487261654272,269.2162259268339,1307044.0,65
1003.083015604435,16303.495492428223,34617.28346192723,1002.4125953690718,1058.3024795737495,1946371.0,66
4392.460348796043,16769.17681864736,31171.405032802137,4369.732149593332,4582.208883110472,1721398.0,67
2422.673220168605,16587.71885046483,26498.613733640268,2453.858996473175,2548.859047450449,1458795.0,68
5960.29556341569,12739.896936515157,27401.476136958998,5956.407694366626,6258.62055040125,1537058.0,69
4991.771949482769,15001.266532582162,33699.04542533711,4988.492941427674,5248.753161414203,1897099.0,70
7331.718415735986,9721.729143091541,19285.079582586597,7326.89504768521,7711.506955533326,1097072.0,71
3220.296746500125,14675.980555337741,31555.525728323737,3218.165913298387,3390.891505290855,1761302.0,72
1477.7260495423889,13689.70456604,30198.123293280027,1476.744507233738,1557.1688469341734,1745901.0,73
9719.063226166041,9872.19947770984,18499.06863623188,2572.509747058214,10199.536755645135,1052613.0,74
254.15443344266436,14609.737162205172,30996.561232340195,253.98425107491656,268.2434644042844,1708414.0,75
10690.052368466897,13707.247466804729,31499.60748121667,10683.314725503726,11151.803022556724,1815688.0,76
6913.097579565252,11890.964582975408,23482.6414150279,6908.629957661459,7246.099336338893,1344871.0,77
2915.862258897637,15603.557686991084,32583.755507832986,3207.4566593691284,3036.1229302252577,1875133.0,78
14982.451625005247,12448.070431539523,27081.480186721474,14972.783773388472,15672.630061816064,1555119.0,79
7418.050418134051,12875.184559450161,29663.248554660197,7413.284134378935,7766.751185793783,1736579.0,80
2437.7499839481807,14714.497710476351,28137.732771763884,2754.3024540444085,2567.693808497852,1557827.0,81
2039.5628967638227,15819.261544172296,30673.351789233595,2038.212457060175,2093.7872403896254,1691754.0,82
3259.298018898474,14127.971732417893,31099.26662440591,3257.142328904233,3431.6627005587466,1730377.0,83
3295.369365102152,11579.456738869958,20537.936642547145,3178.895014480172,3282.448793031969,1160821.0,84
2899.518441616649,17634.020164657795,33422.100081617384,2897.605510416005,3051.352807544752,1846768.0,85
4919.644444951044,15902.507335090257,29265.114564377647,4822.198497424649,5025.6283165677705,1630506.0,86
1735.374579128541,13091.876945372811,23806.702095487744,2417.33289603611,1830.611559049847,1310462.0,87
3304.7441552293053,11744.184067357935,22765.953639041443,3444.8807181730126,3475.6385867344216,1269750.0,88
5675.542126962954,12811.9112487085,27304.949948319387,6344.314609406336,5968.5511615681835,1524549.0,89
5635.150442564116,9905.45813920602,24054.686915275088,5631.512011007666,5905.530683197041,1422971.0,90
2869.767270524181,12993.19781391991,27193.783609769474,2868.32711516751,3015.6252977481554,1598483.0,91
255.2950788017297,16160.053101330614,34620.43183216398,255.12487261654272,269.2162259268339,1901490.0,92
4247.868505670415,12926.018284812984,26381.22026915301,4245.111509153192,4456.12361212171,1498149.0,93
1802.0421916271257,15931.70762412493,29070.017067903256,1800.845251250696,1898.9160838894143,1592816.0,94
348.5893179235576,17642.723383473436,35927.1550076834,348.3561883672153,367.8239456590693,2035684.0,95
11001.534729930105,12731.92547697483,29156.914252010112,10994.26627206076,11581.200641321528,1690539.0,96
1870.2871470473824,14076.482277135197,28224.91042092566,1869.0397802575571,1972.422213271392,1580618.0,97
1357.973978994602,16276.09469349806,29293.625096600288,1369.9534671288657,1411.4797898543604,1662235.0,98
14088.096769257643,13843.913715906994,31079.907428002265,14079.037728926367,14752.932357436992,1758652.0,99
3138.138315708159,14369.325159481934,27812.886219973218,3136.1054037732347,3303.3843131243875,1646005.0,100
