majoritarian_moving_phantoms,r1_quadratic,r2_mean,r3_median,r4_capped_median,Project
15782.139549621455,32088.936759088658,15517.339313371127,16447.619262232827,18509.233714771177,Project 165
45642.13280303064,51571.66916377683,40442.314697468646,46307.22061656053,52111.5643187033,Project 166
391.92973041762593,7434.694551905832,1230.000956468623,356.4675864932939,0.0,Project 167
3495.219435686425,14524.212706852924,4299.828029719818,2723.6765368425813,3030.057042023445,Project 168
87576.0657679325,75413.56912031364,84602.80942566402,92237.58844677237,103799.03952229633,Project 169
737.6832976023163,8733.298943726217,2007.9806192428323,548.9811067776888,0.0,Project 170
12652.757567757624,29291.457478958666,14503.364652121136,11721.465342590142,13190.683590528279,Project 171
4722.537188936763,16716.399384057764,4597.127943580926,4305.012276155881,4844.620798542916,Project 172
29679.132064990077,42721.17834467113,29697.975564725784,28816.433633896373,32428.40781101434,Project 173
32606.346579034132,47114.08464000361,33757.21017820665,32145.973023232313,36175.285808200504,Project 174
196848.52865944913,105693.01639021441,172421.47039540802,200738.77355708383,225900.22398659275,Project 175
14940.36340559001,29693.97450071389,14311.022454402468,13895.417712034216,15637.12838288897,Project 176
18013.16849606578,32888.339672599024,18761.129267672488,16005.739783909103,18011.967185940754,Project 177
275167.73550103325,135291.5520320265,281706.1568125512,291700.8237318469,328263.8438525643,Project 178
5142.69200922076,18708.560541724528,6476.436712633748,4394.791086812409,4833.993392401183,Project 179
18622.005330690725,32786.097312029175,17371.60752357546,16535.57719188873,18608.216664893742,Project 180
2097.9076760194444,11216.055814885605,2333.8881732919394,1636.8572252916342,1842.027861758869,Project 181
29182.746663902937,44310.64613333844,30681.22098426664,30270.568126822225,34064.80969709624,Project 182
37707.018890681626,49755.211536439274,37082.96302745079,37492.51799056954,42191.98942890093,Project 183
118156.34914410893,87390.17825474212,113267.78341202614,122125.575800002,137433.3141467901,Project 184
18855.099583645126,34773.1076128168,18711.83410558952,18515.77026811811,20836.615551318704,Project 185
27460.053148463383,42476.53239271454,26912.49293715814,27515.10644255745,30963.96674268376,Project 186
91971.92873266891,77042.92876156903,89753.69444754945,95788.0896027906,107794.5755724411,Project 187
1592.1185348946735,11342.29728225657,3043.357241308196,514.7339627551735,0.0,Project 188
196423.39445515166,114138.54123972464,204563.00432792286,181946.25434302358,204752.17060107505,Project 189
9804.057772989136,24517.546591686307,9581.057627218066,9764.3740381436,10988.282150076293,Project 190
6035.678483821432,19357.3613687018,6279.64104462245,5635.651635790735,6342.048146834505,Project 191
72.44143862183682,6043.524083218048,1216.1590751736724,61.005667026589855,0.0,Project 192
59169.96984433418,60380.96072138057,57433.57417992282,55280.20783984484,62209.26386946968,Project 193
36853.29416240065,49453.129194565154,37567.45420479515,38216.0011225521,43006.15700933056,Project 194
3743.4051970498967,14680.875156575965,3712.563863877942,3222.015187148035,3625.876254833079,Project 195
381.4440096657348,7240.842139733002,1167.7832151386397,339.8395977040924,0.0,Project 196
1693.5633024560227,9959.27188758247,1966.8414647107816,1201.7415676201292,1348.2208234176073,Project 197
2631.0144234602994,14572.624212411753,5060.284292064687,1371.1678671859195,1543.0358711065626,Project 198
2148.0604718193167,10743.803107821082,2240.988322676171,1607.4356852065173,1808.918500884108,Project 199
3136.7412508494062,15772.218837612743,4946.459989733747,2683.463381521618,3019.8200786215834,Project 200
2988.0967513557266,15696.87549219961,5007.706112107593,2176.859062252095,2449.7158223902043,Project 201
1928.9375123817451,13858.34151551796,4391.980396007491,1017.0342095133511,1144.513596750456,Project 202
5693.881434529759,20004.780626839653,8376.506652893486,4258.522018228202,4792.303254239147,Project 203
5550.488206329851,18131.457082197383,5530.280226508125,4858.01762526811,5466.942186765964,Project 204
80325.5993593279,74020.09354839467,82334.81363401796,83015.77154393087,93421.32092313969,Project 205
4901.413759463303,18571.508940037344,6649.014314350579,3424.0839189659896,3853.2731396973886,Project 206
6235.255826500463,20095.990925730363,6631.1140513020155,5859.14990306601,6593.560636143118,Project 207
77414.4575646368,71074.4651560103,75601.4899479638,80367.03361659031,90440.5789346077,Project 208
3490.1132986206494,14926.723549179434,3799.7004384647908,3579.2368667243327,4027.873616873378,Project 209
3136.192453476494,13901.862536493272,3402.269412965786,3057.671945291096,3440.9335330643426,Project 210
26144.233301094842,41743.99497981508,26110.82121840751,26627.69912380456,29965.328021716312,Project 211
3455.697018428855,13835.250424329426,3326.045872598906,2531.312382571911,2848.597827267394,Project 212
1783.9399430021112,12991.597756130883,3641.915561756227,1054.099695204434,1186.2250278378162,Project 213
55599.17390581066,57466.80765614492,50126.22597727102,56436.28509912664,63510.24876237231,Project 214
7531.924902544351,21548.504562819657,7725.975185877618,7512.361564604871,8453.992868646896,Project 215
44117.941879686725,50300.6903688848,43072.11849985439,42778.092559281555,48006.82144087646,Project 216
1115205.047592092,263134.40260047844,1049755.0731842245,1165444.369137352,400000.0,Project 217
1654.7193575446545,9936.117724494188,2003.7366313832142,1292.6295109112398,1333.571471236212,Project 218
7827.388876488975,22256.024976271186,8151.91541443538,7449.785432761236,8383.573178672692,Project 219
80984.1938191052,76296.53266669433,92581.93658181168,75313.61571798915,84753.74417437024,Project 220
8466.28563585125,23396.277039192453,8448.14407810792,8873.80044726553,9986.080282988112,Project 221
65446.98143500339,60383.89751091262,58743.555824195704,64935.750519992216,73075.07327692397,Project 222
50716.618377223065,55862.21896575944,47706.50816946552,51511.423421142,57968.08400543086,Project 223
28136.379417453303,43743.65182472891,28785.300821281002,28020.03197768402,31532.181788837785,Project 224
35993.1956942959,46444.167652497454,33779.64852493751,35999.56450747902,40511.9028155601,Project 225
12739.705933026933,29301.18400779301,15435.46155359975,12858.413726194645,14470.141913234505,Project 226
8080.390812148652,21399.732734535337,7771.67456210404,7349.67223543449,8239.876507826059,Project 227
2791.4129121839705,12641.940074625643,2877.6728474045462,2335.550371533423,2628.298174350143,Project 228
13745.451337381839,28338.878228231468,12915.757644200323,12790.213898617774,14393.393629619626,Project 229
5494.614329067351,21422.330999243535,8852.561588606655,5080.243249249342,5717.022514265051,Project 230
