round,voting_rule,max_vev,project_max_vev,project_max_vev_percentage,project_max_original_allocation,project_max_new_allocation,project_max_allocation_percentage
20,r2_mean,146827.53293136146,0.009166670977858279,0.009166670977858279,3980.8843884240246,77314.25221129025,0.009664281526411281
20,r3_median,85483.37548664,0.0002841897628410006,0.0002841897628410006,83015.77154393087,85289.28964665887,0.010661161205832359
20,r4_capped_median,69029.80357782973,0.0005530430499722497,0.0005530430499722497,276301.90143443504,280726.24583421304,0.03509078072927663
21,normalized_median,74449.67100098723,0.00020064461373041194,0.00020064461373041194,79633.72835394455,81238.88526378784,0.010154860657973481
21,r1_quadratic,46095.95970378777,0.0008825988950062601,0.0008825988950062601,114138.54123972464,121199.33239977472,0.01514991654997184
21,r2_mean,146855.03196212812,0.009166658417306992,0.009166658417306992,970.181576850752,74303.44891530668,0.009287931114413336
21,r3_median,74022.50468243595,0.0006774120747096476,0.0006774120747096476,110087.01530309644,115506.31190077362,0.014438288987596703
21,r4_capped_median,59192.786842094276,0.00029505107325364225,0.00029505107325364225,131231.69669375182,133592.10527978095,0.01669901315997262
22,normalized_median,74149.51181402674,0.00011946985753563604,0.00011946985753563604,56085.87206846891,57041.630928754,0.00713020386609425
22,r1_quadratic,43780.86432865952,0.0008792552150647752,0.0008792552150647752,60383.89751091262,67417.93923143082,0.008427242403928852
22,r2_mean,146986.06899432305,0.00916667097785828,0.00916667097785828,6476.436712633748,79809.80453549999,0.009976225566937499
22,r3_median,77771.54891877918,0.0007530566105902035,0.0007530566105902035,200738.77355708383,206763.22644180545,0.02584540330522568
22,r4_capped_median,60206.28374450661,0.0004692815022883442,0.0004692815022883442,276301.90143443504,280056.1534527418,0.03500701918159273
23,normalized_median,73246.45330046651,0.0002887896833007926,0.0002887896833007926,83071.46303134256,85381.7804977489,0.010672722562218613
23,r1_quadratic,43986.10684521041,0.0008716443973523238,0.0008716443973523238,42721.17834467113,49694.33352348972,0.006211791690436215
23,r2_mean,146827.5329313614,0.009166647703279492,0.009166647703279492,970.181576850752,74303.36320308669,0.009287920400385835
23,r3_median,84811.14701714652,9.256579928058363e-05,9.256579928058363e-05,46307.22061656053,47047.7470108052,0.00588096837635065
23,r4_capped_median,60201.48171563244,0.00013914223348369416,0.00013914223348369416,2959.6835338300066,4072.82140169956,0.000509102675212445
24,normalized_median,72997.65641397776,7.899010707773596e-05,7.899010707773596e-05,34888.554080472684,35520.47493709457,0.0044400593671368215
24,r1_quadratic,43980.46141783796,0.0008722303794420878,0.0008722303794420878,60380.96072138057,67358.80375691727,0.00841985046961466
24,r2_mean,146855.03196212812,0.009166366912493328,0.009166366912493328,2003.7366313832142,75334.67193132984,0.00941683399141623
24,r3_median,73364.00420611279,0.0004634321999610911,0.0004634321999610911,291700.8237318469,295408.2813315356,0.03692603516644195
24,r4_capped_median,59617.70083445107,6.394995541652588e-05,6.394995541652588e-05,31658.45214309075,32170.05178642296,0.00402125647330287
25,normalized_median,76146.08027849815,0.00014519450757397498,0.00014519450757397498,55040.99251285919,56202.54857345099,0.007025318571681374
25,r1_quadratic,46095.95970378777,0.0008978009046252128,0.0008978009046252128,50300.6903688848,57483.097605886505,0.007185387200735813
25,r2_mean,146805.89484055142,0.009166593282128415,0.009166593282128415,2097.153729947247,75429.89998697456,0.00942873749837182
25,r3_median,84766.34618024818,0.0014373442206777837,0.0014373442206777837,584289.9991309041,595788.7528963264,0.0744735941120408
25,r4_capped_median,66325.06311066906,0.00016496882471712888,0.00016496882471712888,29808.39305706625,31128.14365480328,0.00389101795685041
26,normalized_median,76159.7867867053,0.0001390593045716114,0.0001390593045716114,40429.45013367555,41541.92457024844,0.005192740571281055
26,r1_quadratic,45424.75653506293,0.0008682652075681944,0.0008682652075681944,53400.91535529696,60347.037015842514,0.007543379626980314
26,r2_mean,146986.06899432308,0.009166670977858279,0.009166670977858279,1966.8414647107816,75300.20928757702,0.009412526160947128
