normalized_median,r1_quadratic,r2_mean,r3_median,r4_capped_median,Project
15269.423272039283,16856.28000218288,16493.26281748623,15269.423272039285,15269.423272039283,Project 309
17859.32041641713,17377.360811822084,17139.78760517574,17859.32041641713,17859.32041641713,Project 310
16864.207579501905,16756.37724487539,15906.794601960244,16864.207579501905,16864.207579501905,Project 311
34392.88936818276,23769.034711494656,31366.680981362755,34392.88936818276,34392.88936818276,Project 312
8866.68746769268,12801.8570232175,9768.156968940893,8866.68746769268,8866.68746769268,Project 313
11612.042352168712,14579.907877089978,13079.432209965795,11612.042352168713,11612.042352168712,Project 314
16974.196731241955,16758.12685629878,16330.64883852052,16974.19673124196,16974.196731241955,Project 315
18198.137040052476,17380.030082222456,17212.610176019465,18198.137040052476,18198.137040052476,Project 316
24447.09981445906,20149.51879197586,22909.217840213267,24447.099814459063,24447.09981445906,Project 317
21806.429479215192,19343.013900631955,21252.53856195402,21806.429479215192,21806.429479215192,Project 318
13212.215395213832,14568.171118697901,12616.138682309815,13212.215395213834,13212.215395213832,Project 319
8328.114397367925,11777.172174319354,8917.956798406938,8328.114397367925,8328.114397367925,Project 320
29727.4870757073,22001.674532497706,27063.833471145434,29727.487075707304,29727.4870757073,Project 321
10359.127073525982,13197.976495744999,11086.334932623538,10359.127073525984,10359.127073525982,Project 322
18106.81208245759,17754.78995772123,18185.225756755717,18106.812082457593,18106.81208245759,Project 323
6623.472288210877,11518.459193789,8477.654126830861,6623.472288210878,6623.472288210877,Project 324
8373.949574739849,12109.81090418421,9641.612378321632,8373.949574739849,8373.949574739849,Project 325
7752.056213693919,12262.220206034419,9817.40450518933,7752.05621369392,7752.056213693919,Project 326
6720.802454904767,11353.45224313129,8651.152602773509,6720.802454904768,6720.802454904767,Project 327
30928.803942732553,22345.460689726944,27850.626196248577,30928.803942732557,30928.803942732553,Project 328
10069.64422466401,13566.070995587075,11245.395299365118,10069.64422466401,10069.64422466401,Project 329
36798.16027838377,24571.664328932155,33671.0432227612,36798.16027838377,36798.16027838377,Project 330
11864.566512533147,14447.128739690952,12686.275288308318,11864.566512533147,11864.566512533147,Project 331
19185.11287931357,17965.498693884914,18430.974069955122,19185.11287931357,19185.11287931357,Project 332
10180.30447817571,12863.991163815326,10276.007716575481,10180.30447817571,10180.30447817571,Project 333
10312.810893832198,13100.170057019674,10467.306115720607,10312.810893832198,10312.810893832198,Project 334
14489.76844470466,15373.908389576409,13531.360459086427,14489.76844470466,14489.76844470466,Project 335
23453.635185694657,19710.33215501718,21991.704260738512,23453.63518569466,23453.635185694657,Project 336
8847.657323433139,12435.394782197322,10071.708114321618,8847.65732343314,8847.657323433139,Project 337
10652.082547106624,14116.485437566751,12014.286433593576,10652.082547106625,10652.082547106624,Project 338
15705.67829939884,16493.311235982972,15769.68661387057,15705.67829939884,15705.67829939884,Project 339
28908.923311785682,21899.202415803076,26851.85998710953,28908.923311785686,28908.923311785682,Project 340
6807.217058578313,11545.893571340444,9024.393237391698,6807.217058578314,6807.217058578313,Project 341
9669.765093129674,13224.751370674385,10446.439263368575,9669.765093129676,9669.765093129674,Project 342
13779.90927636257,14896.228667628862,13120.916066212747,13779.909276362572,13779.90927636257,Project 343
7997.182122882514,12283.277076801805,9827.157077602824,7997.182122882514,7997.182122882514,Project 344
8596.785084104122,11574.29009420748,8320.111086582774,8596.785084104124,8596.785084104122,Project 345
10238.601347151984,14135.081856368168,12612.717245425958,10238.601347151985,10238.601347151984,Project 346
8048.889329471393,12149.683702140623,9969.367795153741,8048.889329471394,8048.889329471393,Project 347
7234.6728502937685,11398.917563360505,8685.05688249493,7234.672850293769,7234.6728502937685,Project 348
14352.136191531807,15374.011658649164,13765.892373373992,14352.136191531807,14352.136191531807,Project 349
12929.679697366992,15252.29798466428,13353.206457371396,12929.679697366993,12929.679697366992,Project 350
7405.711753279289,11945.443183077616,9380.426558323255,7405.71175327929,7405.711753279289,Project 351
8716.799084917453,12705.401180180681,10053.709970786604,8716.799084917453,8716.799084917453,Project 352
9210.086101317227,13206.804994539501,11072.789612955094,9210.086101317227,9210.086101317227,Project 353
15621.462892829977,16292.146376024975,15297.837550948214,15621.462892829979,15621.462892829977,Project 354
9023.895865854229,12870.411263821235,9855.941791631483,9023.89586585423,9023.895865854229,Project 355
41322.05956793713,25802.29131516475,36915.05292916434,41322.05956793713,41322.05956793713,Project 356
15349.18901028661,16357.457279101793,15570.423975723217,15349.189010286611,15349.18901028661,Project 357
16155.371021401188,16272.05679839663,15445.414016032631,16155.371021401192,16155.371021401188,Project 358
13937.72139003731,15733.788113413346,14586.872371422472,13937.721390037312,13937.72139003731,Project 359
45844.025628503376,27335.68731196133,41448.3552642662,45844.02562850338,45844.025628503376,Project 360
6303.728665735208,10749.069626929513,7494.209929284251,6303.728665735209,6303.728665735208,Project 361
8367.768125282062,12923.460249306145,10195.980933813587,8367.768125282062,8367.768125282062,Project 362
7532.741120038186,11800.713365710715,8793.80565642215,7532.741120038187,7532.741120038186,Project 363
9362.314110703042,13195.1840662154,10670.404755078162,9362.314110703044,9362.314110703042,Project 364
6726.620300531114,11224.300795535866,8413.677991626082,6726.6203005311145,6726.620300531114,Project 365
18666.520816595632,17559.52130012332,17547.909144416222,18666.520816595632,18666.520816595632,Project 366
14613.679648377065,16143.48009176897,15395.172647626008,14613.679648377067,14613.679648377065,Project 367
6960.081300837243,11019.630661485558,8485.140485682965,6960.081300837244,6960.081300837243,Project 368
12659.148606653363,14601.264549380074,12875.647839652576,12659.148606653365,12659.148606653363,Project 369
12124.705644122723,14231.070268750867,12067.563621738489,12124.705644122725,12124.705644122723,Project 370
6307.479579745939,10832.257960798339,7864.095855460947,6307.47957974594,6307.479579745939,Project 371
9129.62669514013,12102.565467570324,9348.215612687763,9129.62669514013,9129.62669514013,Project 372
7738.068168488095,11762.256956916777,8760.38571943698,7738.068168488096,7738.068168488095,Project 373
45056.72257403705,26827.250194948803,39751.65051037084,45056.722574037056,45056.72257403705,Project 374
40966.0179118744,25942.5509972895,37400.03091004263,40966.0179118744,40966.0179118744,Project 375
23338.075696991225,20276.516890666986,23350.732995338978,23338.07569699123,23338.075696991225,Project 376
7932.627594105965,11255.860849600507,8541.298436681815,7932.627594105967,7932.627594105965,Project 377
9983.770786336703,13087.848901421836,10131.225624133596,9983.770786336705,9983.770786336703,Project 378
47720.92600714981,27610.866444180858,42241.235683095794,47720.926007149814,47720.92600714981,Project 379
22585.916281018246,19441.548495919407,21538.11817114375,22585.916281018246,22585.916281018246,Project 380
18251.718512345502,17595.094266477892,17557.33998028374,18251.718512345506,18251.718512345502,Project 381
33622.75777227174,23798.32208304302,31608.208937824686,33622.75777227175,33622.75777227174,Project 382
11286.946719114747,14434.734384848325,12729.489540133602,11286.946719114747,11286.946719114747,Project 383
27435.428729056213,21596.664780743205,26221.30955624694,27435.428729056217,27435.428729056213,Project 384
10711.422430520637,14385.370606942457,12313.348560997685,10711.422430520637,10711.422430520637,Project 385
13615.675436156944,15793.26564943851,14707.69760333385,13615.675436156946,13615.675436156944,Project 386
35013.815148194735,23992.03453085474,32039.47550224652,35013.81514819474,35013.815148194735,Project 387
11180.16373858152,14192.175262570583,12525.386919717143,11180.16373858152,11180.16373858152,Project 388
20332.21087377125,18181.840386587206,18642.553170178704,20332.210873771255,20332.21087377125,Project 389
9034.763012083691,13006.00551481699,10211.872309510063,9034.763012083693,9034.763012083691,Project 390
7592.981785902725,11433.489127500889,8376.697737041228,7592.981785902726,7592.981785902725,Project 391
6365.895641889714,10658.96332641985,7922.073951909194,6365.895641889715,6365.895641889714,Project 392
13627.226655357783,14844.89247006641,12912.696923649339,13627.226655357785,13627.226655357783,Project 393
51749.76708963827,28900.76262535048,46199.691867636255,51749.76708963828,51749.76708963827,Project 394
8832.461961628802,12805.474338289823,10200.214056641005,8832.461961628804,8832.461961628802,Project 395
6840.81727193811,10881.792549766851,7960.0911935562235,6840.817271938111,6840.81727193811,Project 396
11906.278878088107,14519.820333061969,12298.884087302948,11906.278878088107,11906.278878088107,Project 397
21015.953271370297,19436.914207151684,21547.861209206352,21015.9532713703,21015.953271370297,Project 398
20804.770641999923,18542.77519715007,19436.21081245743,20804.770641999923,20804.770641999923,Project 399
8036.660687281676,12393.685688625112,9616.699930512996,8036.660687281676,8036.660687281676,Project 400
20183.12344118858,18258.00097153369,18925.586502899798,20183.123441188585,20183.12344118858,Project 401
16150.748535508825,16940.901287740413,16651.21081424114,16150.748535508825,16150.748535508825,Project 402
12040.549887027197,14341.336896543226,12294.54026807317,12040.549887027199,12040.549887027197,Project 403
21764.564387472823,18721.96009194398,19710.749908081605,21764.564387472823,21764.564387472823,Project 404
16770.485272809612,17126.04288872978,16805.33794659331,16770.485272809616,16770.485272809612,Project 405
9814.804783938198,12951.405786727964,10231.58901078233,9814.804783938198,9814.804783938198,Project 406
30469.291277441134,22119.61757687064,27327.587287166185,30469.291277441138,30469.291277441134,Project 407
7613.815073162588,11237.933593851221,8287.598584582694,7613.815073162589,7613.815073162588,Project 408
19844.587034166325,18464.036181186922,19598.954373107175,19844.58703416633,19844.587034166325,Project 409
9901.966215236846,12663.537013651245,10438.671882181527,9901.966215236847,9901.966215236846,Project 410
8474.82266384206,12776.681041604157,10336.476174435193,8474.82266384206,8474.82266384206,Project 411
13572.608942775452,15731.592803012474,14301.111932469512,13572.608942775454,13572.608942775452,Project 412
8365.854392099322,12575.011135272413,10261.775192643243,8365.854392099322,8365.854392099322,Project 413
26037.332111587235,20425.6769586184,23305.093415444157,26037.33211158724,26037.332111587235,Project 414
11685.16274833573,14111.264522556925,12255.402891074162,11685.16274833573,11685.16274833573,Project 415
11635.1629392504,14910.982181907733,13453.791741136436,11635.162939250402,11635.1629392504,Project 416
11696.571353999843,14251.721715588013,12308.65610303731,11696.571353999843,11696.571353999843,Project 417
7057.567509560809,11699.537366544786,8918.451127839615,7057.56750956081,7057.567509560809,Project 418
16411.68128689351,16900.91796725197,16300.36882118448,16411.681286893512,16411.68128689351,Project 419
11992.838119779713,14438.747554069467,12254.825116286687,11992.838119779713,11992.838119779713,Project 420
22700.514978148265,20027.165115297423,22884.042475164028,22700.51497814827,22700.514978148265,Project 421
10671.151249712619,14494.658506059362,12818.807470003705,10671.15124971262,10671.151249712619,Project 422
14242.807573871376,15675.443397053408,14112.658572541366,14242.807573871378,14242.807573871376,Project 423
14348.893512976663,16135.455413406264,15213.047086770319,14348.893512976665,14348.893512976663,Project 424
12125.031491201964,14889.469927452048,13258.31886897133,12125.031491201966,12125.031491201964,Project 425
17877.701287102456,17197.336870316423,17274.036908960006,17877.701287102456,17877.701287102456,Project 426
21128.197593458255,19034.32804082292,20413.077287848417,21128.19759345826,21128.197593458255,Project 427
14742.209132910684,15956.913195500842,14669.558247620953,14742.209132910686,14742.209132910684,Project 428
15511.598242245334,16125.576968088302,15151.55729971231,15511.598242245336,15511.598242245334,Project 429
9484.681329040448,12589.215105956031,10713.704934416035,9484.681329040448,9484.681329040448,Project 430
28810.92612052215,22142.253578620443,27734.336468882284,28810.926120522152,28810.92612052215,Project 431
14801.694094738334,15854.640191029386,14429.643772250114,14801.694094738335,14801.694094738334,Project 432
6786.269266185124,11424.565881015722,8531.81117019803,6786.269266185125,6786.269266185124,Project 433
13883.612892050774,15931.014464883528,14749.09810105333,13883.612892050776,13883.612892050774,Project 434
8975.124692073781,11873.485704194463,9778.825328914045,8975.124692073783,8975.124692073781,Project 435
13145.775531316878,15536.077909787522,14249.818347477576,13145.77553131688,13145.775531316878,Project 436
20440.082109556028,18479.68568824677,19287.95805603985,20440.08210955603,20440.082109556028,Project 437
11530.386104799583,14693.545463403041,12840.962778252337,11530.386104799585,11530.386104799583,Project 438
8914.432610726402,13001.417093738524,10376.43471657419,8914.432610726402,8914.432610726402,Project 439
14293.883910537857,16030.989453990805,15325.779828413179,14293.88391053786,14293.883910537857,Project 440
20204.090211680883,19019.945715362403,20803.805019488686,20204.090211680883,20204.090211680883,Project 441
9537.78663990274,13268.979571664328,10933.592912711361,9537.786639902743,9537.78663990274,Project 442
17241.991813147135,17315.10519559795,17413.16749450574,17241.991813147135,17241.991813147135,Project 443
18163.37196332041,17497.575167750692,17414.939503638656,18163.371963320413,18163.37196332041,Project 444
13339.421968128938,15385.073567715635,13877.938565369614,13339.421968128938,13339.421968128938,Project 445
10809.37809090386,13421.15814779033,11250.203203637988,10809.37809090386,10809.37809090386,Project 446
9834.800645128988,13567.706092173858,11089.028509796402,9834.80064512899,9834.800645128988,Project 447
8289.317686355891,10833.291159463915,7975.808031408205,8289.317686355893,8289.317686355891,Project 448
11838.394470477055,14151.68643389901,11877.509691569052,11838.394470477057,11838.394470477055,Project 449
13001.103033641457,14764.541349243838,12579.882538921987,13001.103033641459,13001.103033641457,Project 450
21638.89690115397,18907.224639676508,20033.900294016887,21638.89690115397,21638.89690115397,Project 451
17283.780403521127,16867.75297310738,16113.518761123589,17283.780403521127,17283.780403521127,Project 452
17924.299820823253,17567.231389410397,17776.429377445475,17924.299820823257,17924.299820823253,Project 453
14439.697045694544,15633.914393706205,14327.023094417496,14439.697045694546,14439.697045694544,Project 454
10953.521097777038,14462.788772144506,12403.771776316922,10953.52109777704,10953.521097777038,Project 455
29527.326740140223,22237.255985242955,27584.078190213062,29527.326740140226,29527.326740140223,Project 456
32105.13967222315,22899.568374208706,29296.81520068418,32105.13967222315,32105.13967222315,Project 457
36254.47839422906,24469.774952309177,33558.6592571345,36254.47839422906,36254.47839422906,Project 458
6846.269054410965,11213.259986423229,8250.918001568769,6846.2690544109655,6846.269054410965,Project 459
13708.007451115533,15952.51596242567,14901.742110945108,13708.007451115534,13708.007451115533,Project 460
28515.26430351016,21800.263894528543,26647.65370768611,28515.264303510165,28515.26430351016,Project 461
18518.495693367262,18387.92482669664,19383.521754483052,18518.495693367266,18518.495693367262,Project 462
16711.30869523668,16516.025165750536,15703.30271459762,16711.30869523668,16711.30869523668,Project 463
12883.356010990696,15506.89867237789,14238.131148333467,12883.356010990698,12883.356010990696,Project 464
12099.648289160825,14590.076745646995,12808.202062923405,12099.648289160827,12099.648289160825,Project 465
15137.974114403747,16223.791483043246,15444.24883774635,15137.974114403749,15137.974114403747,Project 466
37024.9187113037,24606.247928835546,33631.637559067036,37024.9187113037,37024.9187113037,Project 467
11536.414398499708,14262.873864302823,12465.166887580457,11536.414398499708,11536.414398499708,Project 468
6819.903620017742,11875.253223892478,9263.032668396016,6819.9036200177425,6819.903620017742,Project 469
35975.49127417935,24098.420484111364,32268.180434813934,35975.49127417935,35975.49127417935,Project 470
8516.890842621606,12487.954523715327,10219.253963594643,8516.890842621606,8516.890842621606,Project 471
9279.76114293562,12648.765306919122,9987.571515438962,9279.761142935622,9279.76114293562,Project 472
16281.600654454185,16433.383251293733,15602.010570221175,16281.600654454189,16281.600654454185,Project 473
21376.472285480042,19418.765250714627,21485.296514677448,21376.472285480046,21376.472285480042,Project 474
5629.109870846386,10439.56566249596,7538.044337953284,5629.109870846386,5629.109870846386,Project 475
16978.64632801353,17332.95923558225,17152.330775347495,16978.646328013532,16978.64632801353,Project 476
17538.572460337626,17646.149234872213,17774.150091618434,17538.572460337626,17538.572460337626,Project 477
15426.69906128559,16257.31883520922,15291.59928548925,15426.699061285592,15426.69906128559,Project 478
19167.193992596178,18002.99453002137,18432.709044825926,19167.19399259618,19167.193992596178,Project 479
11863.608766961144,13991.899089842396,11810.441807610325,11863.608766961146,11863.608766961144,Project 480
14117.944275777945,15250.806570429191,13522.715050692135,14117.944275777947,14117.944275777945,Project 481
8466.68230840312,12433.863064045789,9717.335715181807,8466.682308403122,8466.68230840312,Project 482
14282.553223563695,15993.901732227332,14629.487219503791,14282.553223563697,14282.553223563695,Project 483
7062.445439175164,11922.69388358101,9607.643255597803,7062.445439175165,7062.445439175164,Project 484
7115.0010912145735,11262.151009879399,8284.42904514588,7115.001091214574,7115.0010912145735,Project 485
21619.14772231753,18801.203655553836,20243.898578008077,21619.14772231753,21619.14772231753,Project 486
8324.893496113484,12680.635501658586,11259.350443334206,8324.893496113484,8324.893496113484,Project 487
24089.517932686136,20231.285606198227,23158.960627157096,24089.517932686136,24089.517932686136,Project 488
8881.635504042244,12277.77651429774,9389.072865014257,8881.635504042246,8881.635504042244,Project 489
8296.790746185068,12439.05717216359,9696.670510634993,8296.79074618507,8296.790746185068,Project 490
6815.320421709027,11784.858488956865,9040.988632311586,6815.320421709028,6815.320421709027,Project 491
26547.700779699142,20723.981842984635,24264.193541891447,26547.700779699146,26547.700779699142,Project 492
9404.60551797377,13044.275560448179,10510.863808847327,9404.60551797377,9404.60551797377,Project 493
12165.020519919743,14848.172193444421,13281.888709708033,12165.020519919744,12165.020519919743,Project 494
8598.07530991047,12438.376013777788,9827.216717374426,8598.07530991047,8598.07530991047,Project 495
20874.18545467384,19053.651966038684,20596.876220081347,20874.185454673843,20874.18545467384,Project 496
5351.1501072120855,10063.595124042102,6465.9702096856,5351.150107212086,5351.1501072120855,Project 497
29972.179304946992,22530.557049376697,28511.90858387444,29972.179304946996,29972.179304946992,Project 498
7001.860327736422,11709.797197324036,8999.589191846944,7001.860327736423,7001.860327736422,Project 499
11781.805745064887,14421.840491864428,12514.179969560319,11781.805745064887,11781.805745064887,Project 500
